number,quote
956,"Would you like to see what your favourite suspect, the Italian, has to say for himself?"
957,"No, no, never. They could not prove a thing against me—but it was not for want of trying."
958,"That was in the Armstrong case, was it not? You were the chauffeur?"
959,"No, no, I had nothing to do with this business last night. I never left my carriage. The long-faced Englishman, he can tell you so. It was not I who killed this pig—this Ratchett. You cannot prove anything against me."
960,"Of the twelve passengers in that coach, nine have been proved to have had a connection with the Armstrong case. What next, I ask you? Or, should I say, who next?"
961,"I can almost give you the answer to your question,"
962,"Havent got the fancy manner for a place like that. No, I never had any connection with the Armstrong house—but Im beginning to believe Im about the only one on this train who hadnt! Can you beat it—thats what I say? Can you beat it?"
963,"Have you any ideas of your own about the crime, M. Hardman?"
964,"but no one would believe it to look at you. I take off my hat to you. I do, indeed."
965,Not at all. Ive got to hand it to you.
966,the problem is not yet quite solved. Can we say with authority that we know who killed M. Ratchett?
967,Im not saying anything at all. Im just full of natural admiration. What about the other two youve not had a guess at yet? The old American dame and the ladys maid? I suppose we can take it that theyre the only innocent parties on the train?
968,we can fit them into our little collection as—shall we say?—housekeeper and cook in the Armstrong household.
969,"Ah, mon cher, that would be indeed stretching coincidence a little too far,"
970,I have known for some time. It is so clear that I wonder you have not seen it also.
971,I dont know at all. Which of them was it?
972,"If you will be so good, M. Hardman, assemble everyone here. There are two possible solutions of this case. I want to lay them both before you all."
973,"No, no, and again no! That is an explanation that will not hold water. It is deficient in a dozen minor points. The crime was not committed so—M."
974,that I shall have to give my second solution. But do not abandon this one too abruptly. You may agree with it later.
975,"the first theory you put forward was the correct one—decidedly so. I suggest that that is the solution we offer to the Yugo-Slavian police when they arrive. You agree, Doctor?"
976,"As regards the medical evidence, I think—er—that I made one or two fantastic suggestions."
977,"having placed my solution before you, I have the honour to retire from the case…."
978,"Ive just got to confess one thing, M. It gave me a kind of a turn meeting you here—not that I wasnt just thrilled to meet you, because I was. Mr. Gardener knows that. But it just came to me that you might be here—well, professionally. You know what I mean? Well, Im just terribly sensitive, as Mr. Gardener will tell you, and I just couldnt bear it if I was to be mixed up in crime of any kind. You see—"
979,"Regard them there, lying out in rows. What are they? They are not men and women. There is nothing personal about them. They are just—bodies!"
980,"Good-looking fillies, some of em. Bit on the thin side, perhaps."
981,"Yes, but what appeal is there? What mystery? I, I am old, of the old school, When I was young, one saw barely the ankle. The glimpse of a foamy petticoat, how alluring! The gentle swelling of the calf—a knee—a beribboned garter—"
982,"I do think, you know, that our girls and boys nowadays lead a much more natural healthy life. They just romp about together and they—well, they—"
983,"they think nothing of it, if you know what I mean?"
984,"Bless the man, the sea is as calm as a mill pond today."
985,"There is no such thing as a really calm sea. Always, always, there is motion."
986,"Here comes Mrs. Redfern now, coming up from her bathe."
987,"Mrs. Gardeners been in grand form this morning. Absolutely nonstop. Isnt that so, Odell? Yes, darling."
988,"I wish, though, M. Why didnt you? Why didnt you tell her that you were down here investigating a particularly gruesome murder, and that the murderer, a homicidal maniac, was certainly to be found among the guests of the hotel?"
989,"No, I dont believe even Mrs. Gardener would have believed in a crime staged here. This isnt the sort of place youd get a body!"
990,"But why not, Mademoiselle? Why should there not be what you call a body here on Smugglers Island?"
991,I understand your meaning. Up to a point I agree with you. Evil does walk the earth and can be recognized as such.
992,What are you thinking about? Youve not opened your mouth. What do you think of the siren? Pretty hot?
993,"Well, dont tell me you havent got an eye for a pretty girl! What do you think of her, eh?"
994,What does that matter? A womans as old as she looks! Her looks are all right.
995,"Yes, she is beautiful. But it is not beauty that counts in the end."
996,I am looking at the exception. At the one man who did not look up when she passed.
997,That woman is evil through and through. Do you doubt it?
998,"But, man alive, dont you feel it in the air? All round you? The presence of Evil."
999,"Yes, two years ago, at Easter. There werent so many people then."
1000,"Something has occurred to worry you. That is right, is it not?"
1001,"Oh, incredibly so! The country—a big shabby house—horses, dogs—walks in the rain—wood fires—apples in the orchard—lack of money—old tweeds—evening dresses that went on from year to year—a neglected garden—with Michaelmas daisies coming out like great banners in the autumn…."
1002,"One cant go back, can one? That—never. But Id like to have gone on—a different way."
1003,"One wrote the answer in young ladies albums. They had gold edges and were bound in blue leather. The answer? Mademoiselle, is not really very easy to find."
1004,"Of course—I havent got a husband! Ive failed there, havent I, M."
1005,"Mademoiselle, if you are not married, it is because none of my sex have been sufficiently eloquent. It is from choice, not necessity, that you remain single."
1006,"Well, its true enough. Kenneth Marshall and I were more or less children together. The Marshalls lived next door to us. Ken was always nice to me—although condescending, of course, since he was four years older. Ive not seen anything of him for a long time. It must be—fifteen years at least."
1007,Kens a dear. One of the best. Frightfully quiet and reserved. Id say his only fault is a penchant for making unfortunate marriages.
1008,Kenneths a fool—an utter fool where women are concerned! Do you remember the Martingdale case?
1009,"Thats right. Well, after her acquittal, Ken married her. Thats the sort of damn silly thing he does."
1010,"Oh, I dare say she was innocent. Nobody really knows! But there are plenty of women to marry in the world without going out of your way to marry one whos stood her trial for murder."
1011,"She? Shes the worlds first gold digger. And a man-eater as well! If anything personable in trousers comes within a hundred yards of her, its fresh sport for Arlena! Shes that kind."
1012,That is true what you say… Her eyes look for one thing only—men.
1013,"Shes got her eye on Patrick Redfern now. Hes a good-looking man—and rather the simple kind—you know, fond of his wife, and not a philanderer. Thats the kind thats meat and drink to Arlena. I like little Mrs. Redfern—shes nice looking in her fair washed-out way—but I dont think shell stand a dogs chance against that man-eating tiger, Arlena."
1014,"Christine Redfern was a school teacher, I believe. Shes the kind that thinks that mind has a pull over matter. Shes got a rude shock coming to her."
1015,"Didnt catch his name properly. Oh yes, Ive heard of him. But I thought he was dead. Dash it, he ought to be dead. Whats he after down here?"
1016,"Oh! Come now. As a matter of fact youd be safe enough with me. I dont repeat all I hear! Learnt to keep my mouth shut years ago. Shouldnt have got on the way I have if I hadnt known how to do that. But you know what most people are—yap, yap, yap about everything they hear! Now you cant afford that in your trade! Thats why youve got to keep it up that youre here holiday-making and nothing else."
1017,"Mostly a dried up lot of sticks in this hotel! Mrs. Marshalls about the only lively spot! I should think Marshalls got his hands full looking after her. All sorts of stories about her in her stage days—and after! Men go crazy about her. Youll see, therell be a spot of trouble one of these days."
1018,"That depends. Id say, looking at Marshall, that hes a man with a funny kind of temper. As a matter of fact, I know he is. Heard something about him. Ive met that quiet sort. Never know where you are with that kind. Redfern had better look out—"
1019,"And, as I say, sailing round this coast is good fun. Hullo, Redfern, have one with me? Whatll you have? Dry Martini? Right. What about you, M."
1020,Sailing? Its the best fun in the world. Wish I could do more of it. Used to spend most of my time as a boy in a sailing dinghy round this coast.
1021,"Rather! I knew this place before there was a hotel on it. There were just a few fishermens cottages at Leathercombe Bay and a tumbledown old house, all shut up, on the island."
1022,"Oh, dont you know it? Its on Pixy Cove. You cant find the entrance to it easily. Its among a lot of piled up boulders at one end. Just a long thin crack. You can just squeeze through it. Inside it widens out into quite a big cave. You can imagine what fun it was to a boy! An old fisherman showed it to me. Nowadays, even the fishermen dont know about it. I asked one the other day why the place was called Pixy Cove and he couldnt tell me."
1023,But I still do not understand. What is this pixy?
1024,"Oh! thats typically Devonshire. Theres the pixys cave at Sheepstor on the Moor. Youre supposed to leave a pin, you know, as a present for the pixy. A pixy is a kind of moor spirit."
1025,"Theres a lot of pixy lore on Dartmoor still. There are tors that are said to pixy-ridden, and I expect that farmers coming home after a thick night still complain of being pixy-led."
1026,"Faith, Id like to see the old boy pixy-led himself!"
1027,"For a hard-bitten business man, M. Blatt seems to have a very romantic imagination."
1028,Thats because hes only half-educated. Or so my wife says. Look at what he reads! Nothing but thrillers or Wild West stories.
1029,You mean that he has still the mentality of a boy?
1030,I havent either. Ive been out sailing with him once or twice—but he doesnt really like having anyone with him. He prefers to be on his own.
1031,That is indeed curious. It is singularly unlike his practice on land.
1032,I know. We all have a bit of trouble keeping out of his way. Hed like to turn this place into a cross between Margate and Le Touquet.
1033,"I know something of them. They are capable of complicating life unbearably. And the English, they conduct their affairs indescribably. If it was necessary for you to come here, M. Redfern, why, in the name of heaven, did you bring your wife?"
1034,You know perfectly. I am not so foolish as to argue with an infatuated man. I utter only the word of caution.
1035,"Tscha, tscha, you are not a child! You are an educated woman. You must look at things sensibly."
1036,"It has been a wet day. The wind blew, the rain came down, and the mist was everywhere so that one could not see through it. Eh bien, what is it like now? The mists have rolled away, the sky is clear and up above the stars shine. That is like life, Madame."
1037,"Will you allow me to tell you something, Madame? Something that is as true as the stars above us? The Arlena Stuarts—or Arlena Marshalls—of this world—do not count."
1038,Well. M. The beach seems very deserted this morning. Where is everybody?
1039,"I was saying to Mr. Gardener only this morning that we simply must make an excursion to Dartmoor. Its quite near and the associations are all so romantic. And Id like to see that convict prison—Princetown, isnt it? I think wed better fix up right away and go there tomorrow, Odell."
1040,"Oh Ive had my morning dip before breakfast. Somebody nearly brained me with a bottle, too. Chucked it out of one of the hotel windows."
1041,"Sometimes, you know, I do think that maybe were going a little too far nowadays. What with all our great discoveries and all the electrical waves there must be in the atmosphere, I do think it leads to a great deal of mental unrest, and I just feel that maybe the time has come for a new message to humanity. I dont know, M."
1042,"Well, I do assure you that theyre very, very interesting. What with Moscow being exactly a thousand miles due north of—now what was it?—would it be Nineveh?—but anyway you take a circle and it just shows the most surprising things—and one can just see that there must have been special guidance, and that those ancient Egyptians couldnt have thought of what they did all by themselves. And when youve gone into the theory of the numbers and their repetition, why its all just so clear that I cant see how anyone can doubt the truth of it for a moment."
1043,"Biggest surprise of my life. The thing Ive never got over, though, is the way you got round me about that funeral business. Absolutely unorthodox, the whole thing. Fantastic!"
1044,"Er—well, possibly. I dare say we should have got there by more orthodox methods."
1045,"And here you are in the thick of another murder,"
1046,"My dear fellow, delighted to have you. Dont know enough yet to decide whether its a case for Scotland Yard or not. Offhand it looks as though our murderer must be pretty well within a limited radius. On the other hand, all these people are strangers down here. To find out about them and their motives youve got to go to London."
1047,weve got to find out who last saw the dead woman alive. Chambermaid took her her breakfast at nine. Girl in the bureau downstairs saw her pass through the lounge and go out about ten.
1048,"Oh, Neasden doesnt commit himself. Hes a cautious chap. A quarter to eleven is his earliest outside limit."
1049,"There is one other point that I must mention. As she left, Mrs. Marshall asked me not to say I had seen her."
1050,Youre a man of the world. What sort of a woman was Mrs. Marshall?
1051,And the husband? Did he know about it? What did he feel?
1052,It is not easy to know what Captain Marshall feels or thinks. He is a man who does not display his emotions.
1053,"Dont misunderstand me, sir. My wife was an actress. She was also a very good-looking woman. In both capacities she aroused a certain amount of jealousy and envy. There were fusses over parts—there was rivalry from other women—there was a good deal, shall we say, of general envy, hatred, malice, and all uncharitableness! But that is not to say that there was anyone who was capable of deliberately murdering her."
1054,"What you really mean, Monsieur, is that her enemies were mostly or entirely, women?"
1055,"She did not seem excited, or depressed, or upset in any way?"
1056,Did she mention at all what were the contents of her letters?
1057,You were asking about Redfern. My wife told me she had come across him at some cocktail party or other.
1058,Arent you getting a good way from the essentials of this business? What I believe or dont believe is surely not relevant to the plain fact of murder?
1059,"You do not comprehend, Captain Marshall. There is no such thing as a plain fact of murder. Murder springs, nine times out of ten, out of the character and circumstances of the murdered person. Because the victim was the kind of person he or she was, therefore was he or she murdered! Until we can understand fully and completely exactly what kind of a person Arlena Marshall was, we shall not be able to see clearly exactly the kind of person who murdered her. From that springs the necessity of our questions."
1060,"Thought you wouldnt agree. This character stuff is M. Poirots specialty, I believe."
1061,You can at least congratulate yourself on having done nothing to assist me!
1062,"What can one say? He is the closed box—the fastened oyster. He has chosen his rôle. He has heard nothing, he has seen nothing, he knows nothing!"
1063,"Theres jealousy and theres the money motive. Of course, in a way, a husbands the obvious suspect. One naturally thinks of him first. If he knew his missus was carrying on with the other chap—"
1064,"Listen, my friend. Last night I had been talking with Mrs. Redfern on Sunny Ledge. I came down from there to the hotel and on my way I saw those two together—Mrs. Marshall and Patrick Redfern. And a moment or two after I met Captain Marshall. His face was very stiff. It says nothing—but nothing at all! It is almost too blank, if you understand me. Oh! he knew all right."
1065,"I am sure of it! But even then, what does that tell us? What did Kenneth Marshall feel about his wife?"
1066,"Sometimes these quiet ones are the most violent underneath, so to speak. Its all bottled up. He may have been madly fond of her—and madly jealous. But hes not the kind to show it."
1067,That is possible—yes. He is a very interesting character this Captain Marshall. I interest myself in him greatly. And in his alibi.
1068,"Her husband wouldnt allow that she had any enemies—real enemies, that is, but I dont believe for a minute that thats so! I should say that a lady like her would—well, would make some pretty bad enemies—eh, sir, what do you say?"
1069,"Mais oui, that is so. Arlena Marshall would make enemies. But in my opinion, the enemy theory is not tenable, for you see, Inspector, Arlena Marshalls enemies would, I think, as I said just now, always be women."
1070,"Its possible, all right. And if its true, it ought to be easy to prove. Did he come on foot or in a boat? The latter seems more likely. If so, he must have hired a boat somewhere. Youd better make inquiries."
1071,"It leaves, somehow, too much to chance. And besides—somewhere the picture is not true. I cannot, you see, imagine this man…the man who is mad with rage and jealousy."
1072,I agree. Lets eliminate everyone we can.
1073,"Superficially, that is easy. The Gardeners are a middle-aged married couple, pleasant, travelled. All the talking is done by the lady. The husband is acquiescent. He plays tennis and golf and has a form of dry humour that is attractive when one gets him to oneself."
1074,Did she know he was going to be down here?
1075,Who comes next? Miss Brewster. I find her just a little alarming.
1076,"Yes. Because, you see, when Mrs. Marshall went off this morning and asked me not to tell anyone I had seen her, I jumped at once in my own mind to a certain conclusion. I thought that her friendship with Patrick Redfern had made trouble between her and her husband. I thought that she was going to meet Patrick Redfern somewhere, and that she did not want her husband to know where she was."
1077,That fits in with my idea. A man from London or somewhere.
1078,"But, my friend, according to your theory, Arlena Marshall had broken with this mythical man. Why, then, should she take such trouble and pains to meet him?"
1079,"It is very evident that you never met the dead woman. Somebody once wrote a learned treatise on the difference that solitary confinement would mean to Beau Brummel or to a man like Newton. Arlena Marshall, my dear friend, would practically not exist in solitude. She only lived in the light of a mans admiration. No, Arlena Marshall went to meet someone this morning. Who was it?"
1080,No. Arlena always gets down rather late. She has breakfast in bed.
1081,"She said shed be waiting for me in the hall at half-past ten. I was afraid I was going to be late, but it was all right. We started off at about three minutes to the half hour."
1082,"Oh, I oiled myself and sunbathed and Mrs. Redfern sketched. Then, later, I went into the sea and Christine went back to the hotel to get changed for tennis."
1083,"Because her husband was in love with Arlena. But I dont think she would really want to kill her. I mean shed just feel that she wished she was dead—and that isnt the same thing at all, is it?"
1084,"And anyway, Mrs. Redfern could never do a thing like that—kill anybody. She isnt—she isnt violent, if you know what I mean."
1085,"I know exactly what you mean, my child, and I agree with you. Mrs. Redfern is not of those who, as your saying goes, sees red. She would not be"
1086,"Not a nice job, ours. I can tell you I felt a bit of a cad questioning that child about the relations between her father and her stepmother. More or less inviting a daughter to put a rope round her fathers neck. All the same, it had to be done. Murder is murder. And shes the person most likely to know the truth of things. Im rather thankful, though, that shed nothing to tell us in that line."
1087,All that hands sinking into flesh business! Not quite the sort of idea to put into a kids head.
1088,On the whole we got very little useful stuff out of her. Except a more or less complete alibi for the Redfern woman. If they were together from half past ten to a quarter to twelve that lets Christine Redfern out of it. Exit the jealous wife suspect.
1089,"There are better reasons than that for leaving Mrs. Redfern out of it. It would, I am convinced, be physically impossible and mentally impossible for her to strangle anyone. She is cold rather than warm blooded, capable of deep devotion and unswerving constancy, but not of hot-blooded passion or rage. Moreover, her hands are far too small and delicate."
1090,"But I do believe it. Yes, yes, I do believe it!"
1091,"Oh yes, I quite understand. Where do you want me to begin?"
1092,"As early as possible, Madame. What did you do when you first got up this morning?"
1093,Let me see. On my way down to breakfast I went into Linda Marshalls room and fixed up with her to go to Gull Cove this morning. We agreed to meet in the lounge at half past ten.
1094,"Oh no, Mrs. Marshall was the sort of person who never made an appearance before the middle of the morning."
1095,"Pardon, Madame, I interrupted you. You were saying that you went to Miss Linda Marshalls room. What time was that?"
1096,I packed up my sketching things and went back to the hotel.
1097,Were you far from the sea where you were sitting?
1098,"Well, we were well above high-water mark. Just under the cliff—so that I could be a little in the shade and Linda in the sun."
1099,Did Linda Marshall actually enter the sea before you left the beach?
1100,"Captain Marshall, Mr. Gardener and Miss Darnley. We played two sets. We were just going in again when the news came about—about Mrs. Marshall."
1101,"And what did you think, Madame, when you heard that news?"
1102,And think of the place chosen. The very spot for the purpose. The lady goes off in her float. Thats natural enough. Its what she does every day. She goes round to Pixy Cove where no one ever goes in the morning and which will be a nice quiet place for an interview.
1103,"But yes, I too was struck by that point. It is as you say, an ideal spot for a rendezvous. It is deserted, it is only accessible from the land side by descending a vertical steel ladder which is not everybodys money, bien entendu. Moreover most of the beach is invisible from above because of the overhanging cliff. And it has another advantage. Mr. Redfern told me of that one day. There is a cave on it, the entrance to which is not easy to find but where anyone could wait unseen."
1104,"We can narrow it down a bit, sir. We might almost rule out the American, I think. He was on the beach all the morning. Thats so, isnt it, M."
1105,He was absent for a short time when he fetched a skein of wool for his wife.
1106,"Well, what I mean to say—strangled, you know. Same idea. Feller suddenly sees red!"
1107,"Of course. De mortuis nil nisi bonum and all that, but you cant get away from facts. That woman was a bad lot through and through. Youve only got to hunt round a bit in her unsavoury past."
1108,"Im sure Im right. When a womans neither more nor less than a nasty mess, then she herself will provide the best possible clue. Dont you agree with me, M."
1109,"Oh, yes—I agree with that which you have just this minute said. Arlena Marshall herself is the best, the only clue, to her own death."
1110,"And you say she never left the beach this morning, M."
1111,"My dear Inspector, she came down to the beach before Mrs. Marshall could have reached Pixy Cove and she was within my sight until she set off with Mr. Redfern in the boat."
1112,"Might be worth while to find out if J.N. really did go to China. Otherwise—well, he might be the person were looking for. Crazy about the woman, idealizing her, suddenly finding out hed been played for a sucker. It sounds to me as though this is the boy Miss Brewster mentioned. Yes, I think this might be useful."
1113,"Yes, that letter is important. I find it very important."
1114,"Two of the public bathrooms look out that way—north—and the staff bathroom, and the cloakrooms on the ground floor. Also the billiard room."
1115,"And all the former have frosted glass windows, and one does not play billiards on a fine morning."
1116,"Yes. Blackmail, or no blackmail. I still feel it points to him. And his manner—well, his manner is unfortunate."
1117,Well see what Colgate can make out of the typewriting alibi. In the meantime Ive got the chambermaid of this floor waiting to be interviewed. A good deal may depend on her evidence.
1118,"Oh! I wouldnt like to think so. Hes such a nice gentleman, Captain Marshall. He couldnt do a thing like that—Im sure he couldnt."
1119,There is another thing I want to know. What people bathed before breakfast this morning?
1120,"Mrs. Marshall never, sir. Miss Darnley has once or twice, I think. Mrs. Redfern doesnt often bathe before breakfast—only when its very hot, but she didnt this morning."
1121,I wonder if you have noticed whether a bottle is missing from any of the rooms you look after in this wing?
1122,"My orderly mind, that is vexed by trifles! Miss Brewster, this morning, was bathing off the rocks before breakfast, and she says that a bottle was thrown from above and nearly hit her. Eh bien, I want to know who threw that bottle and why?"
1123,"Im sorry, sir, but I cant find anything missing. Im sure theres nothing gone from Captain Marshalls room, or Miss Linda Marshalls room, or Mr. and Mrs. Redferns room, and Im pretty sure theres nothing gone from Miss Darnleys either. But I couldnt say about Mrs. Marshalls. As I say, shes got such a lot."
1124,"I thank you, no. You are sure, are you not, that there is nothing—nothing at all, that you have forgotten to tell us?"
1125,"Well, not the sort of thing that you would mean, sir."
1126,"Never mind what I mean. You do not know what I mean. It is true, then, that you have said to yourself or to a colleague today, that is funny!?"
1127,"the bath is probably of no importance. Anyone may have had a bath. Mrs. Redfern before she went to play tennis, Captain Marshall, Miss Darnley. As I say, anyone. There is nothing in that."
1128,"Ive been checking up with Heald on this typewriting business. Not a doubt of it, it couldnt be done under an hour. Longer, if you had to stop and think here and there. That seems to me pretty well to settle it. And look at this letter."
1129,"The chambermaid heard him typing up till five minutes to eleven. Miss Darnley saw him at twenty minutes past, and the woman was dead at a quarter to twelve. He says he spent that hour typing in his room, and it seems quite clear that he was typing in his room. That washes Captain Marshall right out."
1130,I was wondering why Miss Darnley suddenly volunteered this extra evidence.
1131,"Look here, sir, lets look at it this way. Supposing Miss Darnley wasnt on Sunny Ledge this morning as she says. That storys a lie. Now suppose that after telling us her story, she finds that somebody saw her somewhere else or alternatively that someone went to the Ledge and didnt find her there. Then she thinks up this story quick and comes and tells it to us to account for her absence. Youll notice that she was careful to say Captain Marshall didnt see her when she looked into his room."
1132,"Are you suggesting that Miss Darnleys mixed up in this? Nonsense, seems absurd to me. Why should she be?"
1133,"We might take Redfern with us. He told us about it. What about you, M."
1134,"Me, I am like Miss Brewster and Mrs. Redfern, I do not like to descend perpendicular ladders."
1135,All along—ever since I arrived here—I have been conscious—very conscious—of the forces of evil close at hand.
1136,"You remember, M. Our conversation some days ago? About the reality of evil?"
1137,I heard nothing. All I can tell you is this: that I knew instinctively as soon as I saw her that Arlena Marshall was a focus of evil. She was Evil! Evil personified! Woman can be mans help and inspiration in life—she can also be mans downfall. She can drag a man down to the level of the beast. The dead woman was just such a woman. She appealed to everything base in a mans nature. She was a woman such as Jezebel and Aholibah. Now—she has been struck down in the middle of her wickedness!
1138,"Not struck down—strangled! Strangled, Mr. Lane, by a pair of human hands."
1139,"It is the simple truth. Have you any idea, Mr. Lane, whose hands those were?"
1140,"Accompany me there in a boat, Mr. Lane. We start immediately."
1141,"You also smoke a pipe, do you not, Mr. Lane?"
1142,Yes. Oh yes. My pipe is an old friend and companion.
1143,"Air quite fresh, not fishy or seaweedy, but of course this place is well above high water mark."
1144,"If theres anything up there it would have to be deliberately put there. Still, wed better have a look."
1145,"You are, I think, the tallest of us, Monsieur. Could we venture to ask you to make sure there is nothing resting on that ledge?"
1146,"If by any chance theres a dope gang mixed up in this, it opens up several possibilities. First of all, the dead woman may have been in with the gang herself. Think thats likely?"
1147,"I should doubt that. No, I do not think she took drugs."
1148,Not at all. Never said anything of the sort. Just letting you know that hes the sort of fellow who could go berserk on occasions.
1149,"Mr. Blatt, there is reason to believe that Mrs. Marshall went this morning to Pixy Cove to meet someone. Have you any idea who that someone might be?"
1150,What do you think of him? Youve seen more of him than I have.
1151,"There are many of your English idioms that describe him. The rough diamond! The self-made man! The social climber! He is, as you choose to look at it, pathetic, ludicrous, blatant! It is a matter of opinion. But I think, too, that he is something else."
1152,"As a matter of fact she is wrong. I did see her, though she may not be aware of the fact. I saw her in the mirror."
1153,Seemed to be sitting in the Chief Constables pocket all right the other day.
1154,"Thats clever of you. Its quite true, now I remember… I was, just faintly, surprised when Linda said she had been bathing."
1155,"Oh yes, I do. The string broke. It was loosely done up in the way they do in the village. It was candles—they were scattered on the floor. I helped her to pick them up."
1156,"On the contrary, Madame, there was a bedside electric lamp in perfect order."
1157,What was her manner—when the string broke and the candles fell out of the parcel?
1158,"What are you hinting at, M. What is the meaning of all this?"
1159,"It fits, Madame, here. It is part of the cat."
1160,"It is a little like your puzzle, Madame. One assembles the pieces. It is like a mosaic—many colours and patterns—and every strange-shaped little piece must be fitted into its own place."
1161,It is one little question that I would like to ask you.
1162,"My God, Im sick of answering questions. Ive answered the police questions. I dont feel called upon to answer yours."
1163,"Mine is a very simple one. Only this. On the morning of your wifes death, did you have a bath after you finished typing and before you went out to play tennis?"
1164,"A bath? No, of course I didnt! Id had a bathe only an hour earlier!"
1165,"Seemed kind of indeterminate to me. Your police, I gather, have got something up their sleeves."
1166,"I shall be glad to get Mrs. Gardener away. Shes a very, very sensitive woman, and this affair has got on her nerves. Shes very highly strung."
1167,"Will you permit me, Mr. Gardener, to ask you one question?"
1168,"Why, certainly, M. Delighted to assist in any way I can."
1169,"You are a man of the world—a man, I think, of considerable acumen. What, frankly, was your opinion of the late Mrs. Marshall?"
1170,But if you ask me Ill tell you my candid opinion and that is that that woman was pretty much of a darned fool!
1171,"You are very intelligent, Mademoiselle. I have thought so ever since I arrived here. It would be a pleasure to discuss this business with you."
1172,Yes. He probably hid in that cave until he got his chance.
1173,"Would she go there to meet such a man as you describe? No, she would laugh and not go."
1174,She maynt have known she was going to meet him. He may have sent her a message in some other persons name.
1175,"But you forget one thing, Mademoiselle. A man bent on murder could not risk coming in broad daylight across the causeway and past the hotel. Someone might have seen him."
1176,"Yes. The day of the murder was a glorious day, but the day before, remember, there was rain and thick mist. Anyone could come on to the island then without being seen. He had only to go down to the beach and spend the night in the cave. That mist, M."
1177,"You know, there is a good deal in what you have just said."
1178,"Thats my theory, for what it is worth. Now tell me yours."
1179,"Eh bien, Mademoiselle. I am a very simple person. I always incline to the belief that the most likely person committed the crime. At the very beginning it seemed to me that one person was very clearly indicated."
1180,"But you see, there is what you call a snag in the way! It seems that it was impossible for that person to have committed the crime."
1181,"Well, what do we do about it? That is my problem."
1182,"So did the late Mrs. Marshall. It is chic, eh? And very expensive?"
1183,"You sat here where we are now, Mademoiselle, on the morning of the crime. You were seen here, or at least your sunshade was seen by Miss Brewster and Mr. Redfern as they passed on the sea. During the morning, Mademoiselle, are you sure you did not happen to go down to Pixy Cove and enter the cave there—the famous Pixys Cave?"
1184,"On the day of the crime, Mademoiselle, somebody had been in that cave who used Gabrielle No 8."
1185,Except for the time when you went into the hotel to Captain Marshalls room.
1186,"And you were wrong, Mademoiselle, when you thought that Captain Marshall did not see you."
1187,"He saw you, Mademoiselle, in the mirror that hangs over the table."
1188,What are you looking at my hands for? Do you think—do you think—?
1189,The other day you told the Chief Constable that you were fond of your stepmother and that she was kind to you.
1190,She may not have been actively unkind—that I will grant. But you were not fond of her—Oh no—I think you disliked her very much. That was very plain to see.
1191,Perhaps I didnt like her very much. But one cant say that when a person is dead. It wouldnt be decent.
1192,"When a person has been murdered, it is more important to be truthful than to be decent."
1193,"I would say it and I do say it. It is my business, you see, to find out who killed Arlena Marshall."
1194,"No, I do not think it was quite like that."
1195,"Will you trust me, my child, to do the best I can for you in your bitter trouble?"
1196,I havent any trouble. There is nothing you can do for me. I dont know what you are talking about.
1197,One cant be too careful. Dont want to be overheard.
1198,"I dont mind telling you, M."
1199,I thought you might be. Alice Corrigan was found strangled in Caesars Grove on Blackridge Heath—not ten miles from Marley Copse where Nellie Parsons was found—and both those places are within twelve miles of Whiteridge where Mr. Lane was vicar.
1200,"The Surrey police didnt at first connect her death with that of Nellie Parsons. Thats because theyd pitched on the husband as the guilty party. Dont quite know why except that he was a bit of what the Press calls a mystery man—not much known about him—who he was or where he came from. Shed married him against her peoples wishes, shed a bit of money of her own—and shed insured her life in his favour—all that was enough to raise suspicion, as I think youll agree, sir?"
1201,—so difficult to know which pieces are part of the fur rug and which are the cats tail.
1202,I apologize. I was following a train of thought of my own.
1203,"Your mind works a funny way, doesnt it, sir? But I dare say it comes out all right in the end. If youll excuse me asking, what put you on to asking about strangulation cases in general?"
1204,"You have a word in your language—slick. This crime seemed to me a very slick crime! It made me wonder if, perhaps, it was not a first attempt."
1205,"I said to myself, let us examine past crimes of a similar kind and if there is a crime that closely resembles this one—eh bien, we shall have there a very valuable clue."
1206,"No, sir, I cant say that I do really. Unless its that in each case the husband has got a cast-iron alibi."
1207,Glad to see you. Come in. Just the man I want.
1208,"Ive decided, more or less, on a course of action. But Id like your opinion on it before I act decisively."
1209,"Ive decided to call in Scotland Yard and hand the case over to them. In my opinion, although there have been grounds for suspicion against one or two people, the whole case hinges on dope smuggling. It seems clear to me that that place, Pixys Cave, was a definite rendezvous for the stuff."
1210,Good man. And Im pretty certain who our dope smuggler is. Horace Blatt.
1211,"It seems the most probable solution. Of course its possible that Arlena might have got on to the truth earlier, said something to Blatt about it, and some other member of the gang fixed a fake appointment with her and did her in. As I say, I think the best course is to hand the case over to Scotland Yard. Theyve a far better chance than we have of proving Blatts connection with the gang."
1212,
1213,"If I have, I am not sure that I can prove it."
1214,What do you feel ought to be done about it?
1215,"It sounds to you, does it not, very outrageous? But indeed it seems to me a most admirable idea. We need something of the every day, the usual, to restore life to the normal. I am most anxious to see something of Dartmoor, the weather is good. It will—how shall I say, it will cheer everybody up! So aid me in this matter. Persuade everyone."
1216,Lindas not coming. She says shes got a frightful headache.
1217,"But it will do her good to come. Persuade her, Mademoiselle."
1218,"No, no, you must come, Madame. With a headache one is better alone. Come, let us start."
