number,quote
2577,"I’ve been checking up with Heald on this typewriting business. Not a doubt of it, it couldn’t be done under an hour. Longer, if you had to stop and think here and there. That seems to me pretty well to settle it. And look at this letter."
2578,"The chambermaid heard him typing up till five minutes to eleven. Miss Darnley saw him at twenty minutes past, and the woman was dead at a quarter to twelve. He says he spent that hour typing in his room, and it seems quite clear that he was typing in his room. That washes Captain Marshall right out."
2579,M. Poirot’s looking very serious over something.
2580,I was wondering why Miss Darnley suddenly volunteered this extra evidence.
2581,"Look here, sir, let’s look at it this way. Supposing Miss Darnley wasn’t on Sunny Ledge this morning as she says. That story’s a lie. Now suppose that after telling us her story, she finds that somebody saw her somewhere else or alternatively that someone went to the Ledge and didn’t find her there. Then she thinks up this story quick and comes and tells it to us to account for her absence. You’ll notice that she was careful to say Captain Marshall didn’t see her when she looked into his room."
2582,"Are you suggesting that Miss Darnley’s mixed up in this? Nonsense, seems absurd to me. Why should she be?"
2583,"We might take Redfern with us. He told us about it. What about you, M. Poirot?"
2584,"Me, I am like Miss Brewster and Mrs. Redfern, I do not like to descend perpendicular ladders."
2585,"My stomach, it is not happy on the sea."
2586,All along—ever since I arrived here—I have been conscious—very conscious—of the forces of evil close at hand.
2587,"You remember, M. Poirot? Our conversation some days ago? About the reality of evil?"
2588,I heard nothing. All I can tell you is this: that I knew instinctively as soon as I saw her that Arlena Marshall was a focus of evil. She was Evil! Evil personified! Woman can be man’s help and inspiration in life—she can also be man’s downfall. She can drag a man down to the level of the beast. The dead woman was just such a woman. She appealed to everything base in a man’s nature. She was a woman such as Jezebel and Aholibah. Now—she has been struck down in the middle of her wickedness!
2589,"Not struck down—strangled! Strangled, Mr. Lane, by a pair of human hands."
2590,That’s horrible—horrible—Must you put it like that?
2591,"It is the simple truth. Have you any idea, Mr. Lane, whose hands those were?"
2592,"But certainly,"
2593,"Accompany me there in a boat, Mr. Lane. We start immediately."
2594,"You also smoke a pipe, do you not, Mr. Lane?"
2595,Yes. Oh yes. My pipe is an old friend and companion.
2596,"Air quite fresh, not fishy or seaweedy, but of course this place is well above high water mark."
2597,"If there’s anything up there it would have to be deliberately put there. Still, we’d better have a look."
2598,"You are, I think, the tallest of us, Monsieur. Could we venture to ask you to make sure there is nothing resting on that ledge?"
2599,"If by any chance there’s a dope gang mixed up in this, it opens up several possibilities. First of all, the dead woman may have been in with the gang herself. Think that’s likely?"
2600,It is possible.
2601,She may have been a drug addict?
2602,"I should doubt that. She had steady nerves, radiant health, there were no marks of hypodermic injections (not that that proves anything. Some people sniff the stuff). No, I do not think she took drugs."
2603,"Saw him give young Redfern a dirty look once or twice. Dark horse, Marshall. Looks very meek and mild and as though he were half asleep all the time—but that’s not his reputation in the City. I’ve heard a thing or two about him. Nearly had up for assault once. Mind you, the fellow in question had put up a pretty dirty deal. Marshall had trusted him and the fellow had let him down cold. Particularly dirty business, I believe. Marshall went for him and half-killed him. Fellow didn’t prosecute—too afraid of what might come out. I give you that for what it’s worth."
2604,"So you think it possible,"
2605,that Captain Marshall strangled his wife?
2606,Not at all. Never said anything of the sort. Just letting you know that he’s the sort of fellow who could go berserk on occasions.
2607,"Mr. Blatt, there is reason to believe that Mrs. Marshall went this morning to Pixy Cove to meet someone. Have you any idea who that someone might be?"
2608,What do you think of him? You’ve seen more of him than I have.
2609,"There are many of your English idioms that describe him. The rough diamond! The self-made man! The social climber! He is, as you choose to look at it, pathetic, ludicrous, blatant! It is a matter of opinion. But I think, too, that he is something else."
2610,"As a matter of fact she is wrong. I did see her, though she may not be aware of the fact. I saw her in the mirror."
2611,They’re noncommittal.
2612,Seemed to be sitting in the Chief Constable’s pocket all right the other day.
2613,Yes?
2614,"That’s clever of you. It’s quite true, now I remember… I was, just faintly, surprised when Linda said she had been bathing."
2615,"Oh yes, I do. The string broke. It was loosely done up in the way they do in the village. It was candles—they were scattered on the floor. I helped her to pick them up."
2616,"Ah,"
2617,Candles.
2618,"You seem excited, M. Poirot."
2619,Did Linda say why she had bought candles?
2620,"On the contrary, Madame, there was a bedside electric lamp in perfect order."
2621,Then I don’t know what she wanted them for.
2622,What was her manner—when the string broke and the candles fell out of the parcel?
2623,She was—upset—embarrassed.
2624,Did you notice a calendar in her room?
2625,A calendar? What kind of a calendar?
2626,Possibly a green calendar—with tear-off leaves.
2627,But you have definitely seen such a thing.
2628,Yes.
2629,"What are you hinting at, M. Poirot? What is the meaning of all this?"
2630,Have you ever seen this before?
2631,I don’t understand. What does all this mean?
2632,"It may mean, Madame, a good deal."
2633,You did not turn on the bath at all?
2634,"No, I’m sure I didn’t."
2635,It is of no importance.
2636,"Why, M. Poirot, how very quietly you came up beside me! I never heard you. Have you just come back from the inquest? You know, the very thought of that inquest makes me so nervous, I don’t know what to do. That’s why I’m doing this puzzle. I just felt I couldn’t sit outside on the beach as usual. As Mr. Gardener knows, when my nerves are all upset, there’s nothing like one of these puzzles for calming me. There now, where does this white piece fit in? It must be part of the fur rug, but I don’t seem to see…."
2637,"It fits, Madame, here. It is part of the cat."
2638,"You know, M. Poirot, I’ve been watching you this last day or two. I just wanted to watch you detecting if you know what I mean—not that it doesn’t sound rather heartless put like that, as though it were all a game—and a poor creature killed. Oh dear, every time I think of it I get the shivers! I told Mr. Gardener this morning I’d just got to get away from here, and now the inquest’s over he thinks we’ll be able to leave tomorrow, and that’s a blessing, I’m sure. But about detecting, I would so like to know your methods—you know, I’d feel privileged if you’d just explain it to me."
2639,"It is a little like your puzzle, Madame. One assembles the pieces. It is like a mosaic—many colours and patterns—and every strange-shaped little piece must be fitted into its own place."
2640,"Well, M. Poirot, what is it?"
2641,A thousand apologies for intruding. You are busy?
2642,I am rather.
2643,It is one little question that I would like to ask you.
2644,"My God, I’m sick of answering questions. I’ve answered the police questions. I don’t feel called upon to answer yours."
2645,"Mine is a very simple one. Only this. On the morning of your wife’s death, did you have a bath after you finished typing and before you went out to play tennis?"
2646,"A bath? No, of course I didn’t! I’d had a bathe only an hour earlier!"
2647,Thank you. That is all.
2648,But look here. Oh—
2649,The fellow’s crazy!
2650,"Care to join us, M. Poirot?"
2651,"What did you think of the inquest, Mr. Gardener?"
2652,"Seemed kind of indeterminate to me. Your police, I gather, have got something up their sleeves."
2653,"It is possible,"
2654,"I shall be glad to get Mrs. Gardener away. She’s a very, very sensitive woman, and this affair has got on her nerves. She’s very highly strung."
2655,"Will you permit me, Mr. Gardener, to ask you one question?"
2656,"Why, certainly, M. Poirot. Delighted to assist in any way I can."
2657,"You are a man of the world—a man, I think, of considerable acumen. What, frankly, was your opinion of the late Mrs. Marshall?"
2658,But if you ask me I’ll tell you my candid opinion and that is that that woman was pretty much of a darned fool!
2659,Now that is very interesting.
2660,"You are very intelligent, Mademoiselle. I have thought so ever since I arrived here. It would be a pleasure to discuss this business with you."
2661,Yes. He probably hid in that cave until he got his chance.
2662,"Would she go there to meet such a man as you describe? No, she would laugh and not go."
2663,She mayn’t have known she was going to meet him. He may have sent her a message in some other person’s name.
2664,"But you forget one thing, Mademoiselle. A man bent on murder could not risk coming in broad daylight across the causeway and past the hotel. Someone might have seen him."
2665,"Yes. The day of the murder was a glorious day, but the day before, remember, there was rain and thick mist. Anyone could come on to the island then without being seen. He had only to go down to the beach and spend the night in the cave. That mist, M. Poirot, is important."
2666,"You know, there is a good deal in what you have just said."
2667,"That’s my theory, for what it is worth. Now tell me yours."
2668,"Ah,"
2669,"Eh bien, Mademoiselle. I am a very simple person. I always incline to the belief that the most likely person committed the crime. At the very beginning it seemed to me that one person was very clearly indicated."
2670,"But you see, there is what you call a snag in the way! It seems that it was impossible for that person to have committed the crime."
2671,"Well, what do we do about it? That is my problem."
2672,"No, I am extremely sane."
2673,"Well, anyway, I didn’t take a bath."
2674,Ha!
2675,So nobody took a bath. That is extremely interesting.
2676,But why should anyone take a bath?
2677,"Why, indeed?"
2678,I suppose this is the Sherlock Holmes touch!
2679,"So did the late Mrs. Marshall. It is chic, eh? And very expensive?"
2680,"You sat here where we are now, Mademoiselle, on the morning of the crime. You were seen here, or at least your sunshade was seen by Miss Brewster and Mr. Redfern as they passed on the sea. During the morning, Mademoiselle, are you sure you did not happen to go down to Pixy Cove and enter the cave there—the famous Pixy’s Cave?"
2681,"On the day of the crime, Mademoiselle, somebody had been in that cave who used Gabrielle No 8."
2682,Except for the time when you went into the hotel to Captain Marshall’s room.
2683,"Yes, of course. I’d forgotten that."
2684,"And you were wrong, Mademoiselle, when you thought that Captain Marshall did not see you."
2685,"He saw you, Mademoiselle, in the mirror that hangs over the table."
2686,What are you looking at my hands for? Do you think—do you think—?
2687,"Do I think—what, Mademoiselle?"
2688,Nothing.
2689,What is it? What do you want?
2690,The other day you told the Chief Constable that you were fond of your stepmother and that she was kind to you.
2691,Well?
2692,"That was not true, was it, Mademoiselle?"
2693,"Yes, it was."
2694,She may not have been actively unkind—that I will grant. But you were not fond of her—Oh no—I think you disliked her very much. That was very plain to see.
2695,Perhaps I didn’t like her very much. But one can’t say that when a person is dead. It wouldn’t be decent.
2696,They taught you that at your school?
2697,"More or less, I suppose."
2698,"When a person has been murdered, it is more important to be truthful than to be decent."
2699,"I would say it and I do say it. It is my business, you see, to find out who killed Arlena Marshall."
2700,I want to forget it all. It’s so horrible.
2701,"But you can’t forget, can you?"
2702,I suppose some beastly madman killed her.
2703,"No, I do not think it was quite like that."
2704,You sound—as though you knew?
2705,Perhaps I do know.
2706,"Will you trust me, my child, to do the best I can for you in your bitter trouble?"
2707,I haven’t any trouble. There is nothing you can do for me. I don’t know what you are talking about.
2708,I am talking about candles….
2709,"Done anything with those cases, sir?"
2710,One can’t be too careful. Don’t want to be overheard.
2711,You are wise.
2712,"I don’t mind telling you, M. Poirot, that I’ve been interested in those cases myself—though perhaps I shouldn’t have thought about them if you hadn’t asked for them."
2713,I thought you might be. Alice Corrigan was found strangled in Caesar’s Grove on Blackridge Heath—not ten miles from Marley Copse where Nellie Parsons was found—and both those places are within twelve miles of Whiteridge where Mr. Lane was vicar.
2714,Tell me more about the death of Alice Corrigan.
2715,"The Surrey police didn’t at first connect her death with that of Nellie Parsons. That’s because they’d pitched on the husband as the guilty party. Don’t quite know why except that he was a bit of what the Press calls a ‘mystery man’—not much known about him—who he was or where he came from. She’d married him against her people’s wishes, she’d a bit of money of her own—and she’d insured her life in his favour—all that was enough to raise suspicion, as I think you’ll agree, sir?"
2716,—so difficult to know which pieces are part of the fur rug and which are the cat’s tail.
2717,"I beg pardon, sir?"
2718,I apologize. I was following a train of thought of my own.
2719,"Your mind works a funny way, doesn’t it, sir? But I dare say it comes out all right in the end. If you’ll excuse me asking, what put you on to asking about strangulation cases in general?"
2720,"You have a word in your language—slick. This crime seemed to me a very slick crime! It made me wonder if, perhaps, it was not a first attempt."
2721,I see.
2722,"I said to myself, let us examine past crimes of a similar kind and if there is a crime that closely resembles this one—eh bien, we shall have there a very valuable clue."
2723,"No, sir, I can’t say that I do really. Unless it’s that in each case the husband has got a cast-iron alibi."
2724,"Ah, so you have noticed that?"
2725,"Ha, Poirot. Glad to see you. Come in. Just the man I want."
2726,"I’ve decided, more or less, on a course of action. But I’d like your opinion on it before I act decisively."
2727,"Tell me, my friend."
2728,"I’ve decided to call in Scotland Yard and hand the case over to them. In my opinion, although there have been grounds for suspicion against one or two people, the whole case hinges on dope smuggling. It seems clear to me that that place, Pixy’s Cave, was a definite rendezvous for the stuff."
2729,Good man. And I’m pretty certain who our dope smuggler is. Horace Blatt.
2730,"That, too, is indicated."
2731,"I see our minds have both worked the same way. Blatt used to go sailing in that boat of his. Sometimes he’d invite people to go with him, but most of the time he went out alone. He had some rather conspicuous red sails on that boat, but we’ve found that he had some white sails as well stowed away. I think he sailed out on a good day to an appointed spot, and was met by another boat—sailing boat or motor yacht—something of the kind and the stuff was handed over. Then Blatt would run ashore into Pixy Cove at a suitable time of day—"
2732,"Yes, it all sounds practicable enough. Now these dope organizations are pretty ruthless. If any one blundered in and got wise to things they wouldn’t make any bones about silencing that person. It seems to me that that is the right explanation of Arlena Marshall’s death. It’s possible that on that morning Blatt was actually at the cove stowing the stuff away. His accomplices were to come for it that very day. Arlena arrives on her float and sees him going into the cave with the box. She asks him about it and he kills her then and there and sheers off in his boat as quick as possible."
2733,You think definitely that Blatt is the murderer?
2734,"It seems the most probable solution. Of course it’s possible that Arlena might have got on to the truth earlier, said something to Blatt about it, and some other member of the gang fixed a fake appointment with her and did her in. As I say, I think the best course is to hand the case over to Scotland Yard. They’ve a far better chance than we have of proving Blatt’s connection with the gang."
2735,You think that’s the wise thing to do—eh?
2736,It may be.
2737,"Dash it all, Poirot, have you got something up your sleeve, or haven’t you?"
2738,"If I have, I am not sure that I can prove it."
2739,"What do you think, Poirot? What do you feel ought to be done about it?"
2740,I know what I should like to do.
2741,I should like to go for a picnic.
2742,"A picnic, M. Poirot?"
2743,"It sounds to you, does it not, very outrageous? But indeed it seems to me a most admirable idea. We need something of the every day, the usual, to restore life to the normal. I am most anxious to see something of Dartmoor, the weather is good. It will—how shall I say, it will cheer everybody up! So aid me in this matter. Persuade everyone."
2744,Linda’s not coming. She says she’s got a frightful headache.
2745,"But it will do her good to come. Persuade her, Mademoiselle."
2746,I don’t mind a bit.
2747,"Oh, come on, Christine."
2748,"No, no, you must come, Madame. With a headache one is better alone. Come, let us start."
2749,"And there’s Mr. Blatt giving round copies to everybody without so much as asking first. He gave one to you, M. Poirot, I noticed."
2750,I value that group very much.
2751,We will go up and see.
2752,Get a doctor—as quick as you possibly can. But I’m afraid—very much afraid—it may be too late.
2753,I don’t believe it. I don’t believe Linda killed her. Surely it’s impossible—on the evidence!
2754,"Impossible! Isn’t it, Poirot?"
2755,"No, I’m afraid it is not impossible."
2756,"But I was with her, M. Poirot. I was with her up to a quarter to twelve. I told the police so."
2757,Your evidence gave her an alibi—yes. But what was your evidence based on? It was based on Linda Marshall’s own wristwatch. You do not know of your own knowledge that it was a quarter to twelve when you left her—you only know that she told you so. You said yourself the time seemed to have gone very fast.
2758,Do you remember much about that walk back?
2759,"Not very much, I’m afraid. I—I was thinking."
2760,"I am sorry to ask you this, but will you tell just what you were thinking about during that walk?"
2761,"I suppose—if it is necessary… I was considering the question of—of leaving here. Just going away without telling my husband. I—I was very unhappy just then, you see."
2762,"Exactly. You were concerned over taking a step of some importance. You were, I should say, deaf and blind to your surroundings. You probably walked very slowly and occasionally stopped for some minutes whilst you puzzled things out."
2763,"How clever you are. It was just like that. I woke up from a kind of dream just outside the hotel and hurried in thinking I should be very late, but when I saw the clock in the lounge I realized I had plenty of time."
2764,Exactly.
2765,"I must now describe to you certain things I found in your daughter’s room after the murder. In the grate was a large blob of melted wax, some burnt hair, fragments of cardboard and paper and an ordinary household pin. The paper and the cardboard might not be relevant, but the other three things were suggestive—particularly when I found tucked away in the bookshelf a volume from the local library here dealing with witchcraft and magic. It opened very easily at a certain page. On that page were described various methods of causing death by moulding in was a figure supposed to represent the victim. This was then slowly roasted till it melted away—or alternatively you would pierce the wax figure to the heart with a pin. Death of the victim would ensue. I later heard from Mrs. Redfern that Linda Marshall had been out early that morning and had bought a packet of candles, and had seemed embarrassed when her purchase was revealed. I had no doubt what had happened after that. Linda had made a crude figure of the candle wax—possibly adorning it with a snip of Arlena’s red hair to give the magic force—had then stabbed it to the heart with a pin and finally melted the figure away by lighting strips of cardboard under it.

“It was crude, childish, superstitious, but it revealed one thing: the desire to kill.

“Was there any possibility that there had been more than a desire? Could Linda Marshall have actually killed her stepmother?

“At first sight it seemed as though she had a perfect alibi—but in actuality, as I have just pointed out, the time evidence was supplied by Linda herself. She could easily have declared the time to be a quarter of an hour later than it really was.

“It was quite possible once Mrs. Redfern had left the beach for Linda to follow her up and then strike across the narrow neck of land to the ladder, hurry down it, meet her stepmother there, strangle her and return up the ladder before the boat containing Miss Brewster and Patrick Redfern came in sight. She could then return to Gull Cove, take her bathe and return to the hotel at her leisure.

“But that entailed two things. She must have definite knowledge that Arlena Marshall would be at Pixy Cove and she must be physically capable of the deed.

“Well, the first was quite possible—if Linda Marshall had written a note to Arlena herself in someone else’s name. As to the second, Linda has very large strong hands. They are as large as a man’s. As to the strength, she is at the age when one is prone to be mentally unbalanced. Mental derangement often is accompanied by unusual strength. There was one other small point. Linda Marshall’s mother had actually been accused and tried for murder."
2766,She was also acquitted.
2767,"She was acquitted,"
2768,"And I’ll tell you this, M. Poirot. Ruth—my wife—was innocent. That I know with complete and absolute certainty. In the intimacy of our life I could not have been deceived. She was an innocent victim of circumstances."
2769,And I don’t believe that Linda killed Arlena. It’s ridiculous—absurd!
2770,"Do you believe that letter, then, to be a forgery?"
2771,"No,"
2772,I believe Linda did write this.
2773,"Then if she wrote it, there are only two explanations. Either she wrote it in all good faith, knowing herself to be the murderess or—or, I say—she wrote it deliberately to shield someone else, someone whom she feared was suspected."
2774,"No, I think that idea is absurd. Linda may have realized that I was regarded with suspicion at first. But she knew definitely by now that that was over and done with—that the police had accepted my alibi and turned their attention elsewhere."
2775,And supposing that it was not so much that she thought that you were suspected as that she knew you were guilty.
2776,That’s absurd.
2777,"I wonder. There are, you know, several possibilities about Mrs. Marshall’s death. There is the theory that she was being blackmailed, that she went that morning to meet the blackmailer and that the blackmailer killed her. There is the theory that Pixy Cove and Cave were being used for drug running, and that she was killed because she accidentally learned something about that. There is a third possibility—that she was killed by a religious maniac. And there is a fourth possibility—you stood to gain a lot of money by your wife’s death, Captain Marshall?"
2778,I mean that this is not a crime that was committed single-handed. Two people were in it. It is quite true that you could not have typed that letter and at the same time gone to the cove—but there would have been time for you to have jotted down that letter in shorthand—and for someone else to have typed it in your room while you yourself were absent on your murderous errand.
2779,"Miss Darnley states that she left Sunny Ledge at ten minutes past eleven and saw you typing in your room. But just about that time Mr. Gardener went up to the hotel to fetch a skein of wool for his wife. He did not meet Miss Darnley or see her. That is rather remarkable. It looks as though either Miss Darnley never left Sunny Ledge, or else she had left it much earlier and was in your room typing industriously. Another point, you stated that when Miss Darnley looked into your room at a quarter past eleven you saw her in the mirror. But on the day of the murder your typewriter and papers were all on the writing desk across the corner of the room, whereas the mirror was between the windows. So that statement was a deliberate lie. Later, you moved your typewriter to the table under the mirror so as to substantiate your story—but it was too late. I was aware that both you and Miss Darnley had lied."
2780,How devilishly ingenious you are!
2781,"But not so devilish and so ingenious as the man who killed Arlena Marshall! Think back for a moment. Who did I think—who did everybody think—that Arlena Marshall had gone to meet that morning? We all jumped to the same conclusion. Patrick Redfern. It was not to meet a blackmailer that she went. Her face alone would have told me that. Oh no, it was a lover she was going to meet—or thought she was going to meet.

“Yes, I was quite sure of that. Arlena Marshall was going to meet Patrick Redfern. But a minute later Patrick Redfern appeared on the beach and was obviously looking for her. So what then?"
2782,Some devil used my name.
2783,"You were very obviously upset and surprised by her nonappearance. Almost too obviously, perhaps. It is my theory, Mr. Redfern, that she went to Pixy Cove to meet you, and that she did meet you, and that you killed her there as you had planned to do."
2784,Is it daft you are? I was with you on the beach until I went round in the boat with Miss Brewster and found her dead.
2785,You killed her after Miss Brewster had gone off in the boat to fetch the police. Arlena Marshall was not dead when you got to the beach. She was waiting hidden in the cave until the coast could be clear.
2786,"Be careful, Patrick, don’t lose your temper."
2787,"You will be interested to hear that both you and your wife Christine were easily recognized and picked out by the Surrey police from a group of people photographed here. They identified you both at once as Edward Corrigan and Christine Deverill, the young woman who found the body."
2788,"It was on a morning when we were sitting out here that we talked of suntanned bodies lying like meat upon a slab, and it was then that I reflected how little difference there was between one body and another. If one looked closely and appraisingly—yes—but to the casual glance? One moderately well-made young woman is very like another. Two brown legs, two brown arms, a little piece of bathing suit in between—just a body lying out in the sun. When a woman walks, when she speaks, laughs, turns her head, moves a hand—then, yes then, there is personality—individuality. But in the sun ritual—no.

“It was that day that we spoke of evil—evil under the sun as Mr. Lane put it. Mr. Lane is a very sensitive person—evil affects him—he perceives its presence—but though he is a good recording instrument, he did not really know exactly where the evil was. To him, evil was focused in the person of Arlena Marshall, and practically everyone present agreed with him.

“But to my mind, though evil was present, it was not centralized in Arlena Marshall at all. It was connected with her, yes—but in a totally different way. I saw her, first, last and all the time, as an eternal and predestined victim. Because she was beautiful, because she had glamour, because men turned their heads to look at her, it was assumed that she was the type of woman who wrecked lives and destroyed souls. But I saw her very differently. It was not she who fatally attracted men—it was men who fatally attracted her. She was the type of woman whom men care for easily and of whom they as easily tire. And everything that I was told or found out about her strengthened my conviction on this point. The first thing that was mentioned about her was how the man in whose divorce case she had been cited refused to marry her. It was then that Captain Marshall, one of those incurably chivalrous men, stepped in and asked her to marry him. To a shy retiring man of Captain Marshall’s type, a public ordeal of any kind would be the worst torture—hence his love and pity for his first wife who was publicly accused and tried for a murder she had not committed. He married her and found himself amply justified in his estimate of her character. After her death another beautiful woman, perhaps something of the same type (since Linda has red hair which she probably inherited from her mother), is held up to public ignominy. Again Marshall performs a rescue act. But this time he finds little to sustain his infatuation. Arlena is stupid, unworthy of his sympathy and protection, mindless. Nevertheless, I think he always had a fairly true vision of her. Long after he ceased to love her and was irked by her presence, he remained sorry for her. She was to him like a child who cannot get farther than a certain page in the book of life.

“I saw in Arlena Marshall with her passion for men, a predestined prey for an unscrupulous man of a certain type. In Patrick Redfern, with his good looks, his easy assurance, his undeniable charm for women, I recognized at once that type. The adventurer who makes his living, one way or another, out of women. Looking on from my place on the beach I was quite certain that Arlena was Patrick’s victim, not the other way about. And I associated that focus of evil with Patrick Redfern, not with Arlena Marshall.

“Arlena had recently come into a large sum of money, left her by an elderly admirer who had not had time to grow tired of her. She was the type of woman who is invariably defrauded of money by some man or other. Miss Brewster mentioned a young man who had been ‘ruined’ by Arlena, but a letter from him which was found in her room, though it expressed a wish (which cost nothing) to cover her with jewels, in actual fact acknowledged a cheque from her by means of which he hoped to escape prosecution. A clear case of a young waster sponging on her. I have no doubt that Patrick Redfern found it easy to induce her to hand him large sums from time to time ‘for investment.’ He probably dazzled her with stories of great opportunities—how he would make her fortune and his own. Unprotected women, living alone, are easy prey to that type of man—and he usually escapes scot free with the booty. If, however, there is a husband, or a brother, or a father about, things are apt to take an unpleasant turn for the swindler. Once Captain Marshall was to find out what had happened to his wife’s fortune, Patrick Redfern might expect short shrift.

“That did not worry him, however, because he contemplated quite calmly doing away with her when he judged it necessary—encouraged by having already got away with one murder—that of a young woman whom he had married in the name of Corrigan and whom he had persuaded to insure her life for a large sum.

“In his plans he was aided and abetted by the woman who down here passed as his wife and to whom he was genuinely attached. A young woman as unlike the type of his victims as could well be imagined—cool, calm, passionless, but steadfastly loyal to him and an actress of no mean ability. From the time of her arrival here Christine Redfern played a part, the part of the ‘poor little wife’—frail, helpless, intellectual rather than athletic. Think of the points she made one after another. Her tendency to blister in the sun and her consequent white skin, her giddiness at heights—stories of getting stuck on Milan Cathedral, etc. An emphasis on her frailty and delicacy—nearly every one spoke of her as a ‘little woman.’ She was actually as tall as Arlena Marshall, but with very small hands and feet. She spoke of herself as a former school-teacher, and thereby emphasized an impression of book learning and lack of athletic prowess. Actually, it is quite true that she had worked in a school, but the position she held there was that of games mistress, and she was an extremely active young woman who could climb like a cat and run like an athlete.

“The crime itself was perfectly planned and timed. It was, as I mentioned before, a very slick crime. The timing was a work of genius.

“First of all there were certain preliminary scenes—one played on the cliff ledge when they knew me to be occupying the next recess—a conventional jealous wife dialogue between her and her husband. Later she played the same part in a scene with me. At the time I remember a vague feeling of having read all this in a book. It did not seem real. Because, of course, it was not real. Then came the day of the crime. It was a fine day—an essential. Redfern’s first act was to slip out very early—by the balcony door which he unlocked from the inside (if found open it would only be thought someone had gone for an early bathe). Under his bathing wrap he concealed a green Chinese hat, the duplicate of the one Arlena was in the habit of wearing. He slipped across the island, down the ladder and stowed it away in an appointed place behind some rocks. Part I.

“On the previous evening he had arranged a rendezvous with Arlena. They were exercising a good deal of caution about meeting as Arlena was slightly afraid of her husband. She agreed to go round to Pixy Cove early. Nobody went there in the morning. Redfern was to join her there, taking a chance to slip away unobtrusively. If she heard anyone descending the ladder or a boat came in sight she was to slip inside the Pixy’s Cave, the secret of which he had told her, and wait there until the coast was clear. Part II.

“In the meantime Christine went to Linda’s room at a time when she judged Linda would have gone for her early morning dip. She would then alter Linda’s watch, putting it on twenty minutes. There was, of course, a risk that Linda might notice her watch was wrong, but it did not much matter if she did. Christine’s real alibi was the size of her hands which made it a physical impossibility for her to have committed the crime. Nevertheless, an additional alibi would be desirable. Then in Linda’s room she noticed the book on witchcraft and magic, open at a certain page. She read it, and when Linda came in and dropped a parcel of candles she realized what was in Linda’s mind. It opened up some new ideas to her. The original idea of the guilty pair had been to cast a reasonable amount of suspicion on Kenneth Marshall, hence the abstracted pipe, a fragment of which was to be planted on the Cove underneath the ladder.

“On Linda’s return Christine easily arranged an outing together to Gull Cove. She then returned to her own room, took out from a locked suitcase a bottle of artificial suntan, applied it carefully and threw the empty bottle out of the window where it narrowly escaped hitting Emily Brewster who was bathing. Part II successfully accomplished.

“Christine then dressed herself in a white bathing suit, and over it a pair of beach trousers and coat with long floppy sleeves which effectually concealed her newly-browned arms and legs.

“At 10:15 Arlena departed for her rendezvous, a minute or two later Patrick Redfern came down and registered surprise, annoyance etc. Christine’s task was easy enough. Keeping her own watch concealed she asked Linda at twenty-five past eleven what time it was. Linda looked at her watch and replied that it was a quarter to twelve. She then starts down to the sea and Christine packs up her sketching things. As soon as Linda’s back is turned Christine picks up the girl’s watch which she has necessarily discarded before going into the sea and alters it back to the correct time. Then she hurries up the cliff path, runs across the narrow neck of land to the top of the ladder, strips off her pyjamas and shoves them and her sketching box behind a rock and swarms rapidly down the ladder in her best gymnastic fashion.

“Arlena is on the beach below wondering why Patrick is so long in coming. She sees or hears someone on the ladder, takes a cautious observation, and to her annoyance sees that inconvenient person—the wife! She hurries along the beach and into the Pixy’s Cave.

“Christine takes the hat from its hiding place, a false red curl pinned underneath the brim at the back, and disposes herself in a sprawling attitude with the hat and curl shielding her face and neck. The timing is perfect. A minute or two later the boat containing Patrick and Emily Brewster comes round the point. Remember it is Patrick who bends down and examines the body, Patrick who is stunned—shocked—broken down by the death of his lady love! His witness has been carefully chosen. Miss Brewster has not got a good head, she will not attempt to go up the ladder. She will leave the Cove by boat, Patrick naturally being the one to remain with the body—‘in case the murderer may still be about.’ Miss Brewster rows off to fetch the police. Christine, as soon as the boat has disappeared, springs up, cuts the hat into pieces with the scissors Patrick has carefully brought, stuffs them into her bathing-suit and swarms up the ladder in double quick time, slips into her beach-pyjamas and runs back to the hotel. Just time to have a quick bath, washing off the brown suntan application, and into her tennis dress. One other thing she does. She burns the pieces of the green cardboard hat and the hair in Linda’s grate, adding a leaf of a calendar so that it may be associated with the cardboard. Not a Hat but a Calendar has been burnt. As she suspected, Linda has been experimenting in magic—the blob of wax and the pin shows that.

“Then, down to the tennis court, arriving the last, but showing no signs of flurry or haste.

“And, meanwhile, Patrick has gone to the cave. Arlena has seen nothing and heard very little—a boat—voices—she has prudently remained hidden. But now it is Patrick calling.

“‘All clear, darling,’ and she comes out, and his hands fasten round her neck—and that is the end of poor foolish beautiful Arlena Marshall…."
2789,"Yes, you make one see it all. But that’s the story from the other side. You haven’t told us how you came to get at the truth?"
